Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,model.max_depth,model.max_features,model.n_estimators,acc_train,acc_validation,f1_test,f1_train,f1_validation,prec_val,run_idx
2022-08-25 11:01:14,10.3s,c83c6ccb6afc442096209371a4902cd1,,LOCAL,train_mlgapfill.py,bezk,FINISHED,10,sqrt,250,0.968421052631579,0.8514285714285714,0,0.9661654135338347,0.8243243243243245,0.7283413266242106,3
2022-08-25 11:07:13,10.5s,324aaecde8604aa48f6cb859896d5cdd,,LOCAL,train_mlgapfill.py,bezk,FINISHED,10,sqrt,250,0.9709677419354839,0.8266666666666667,0,0.9642857142857142,0.8206896551724138,0.7776666666666667,4
2022-08-25 11:08:31,12.5s,67d441c17b9240c3abb7478f61713ad9,,LOCAL,train_mlgapfill.py,bezk,FINISHED,None,sqrt,500,0.9803571428571428,0.8416666666666667,0,0.9783889980353635,0.8155339805825242,0.725,4
2022-08-25 11:06:40,10.7s,423e6a099694481497ba426f57614a27,,LOCAL,train_mlgapfill.py,bezk,FINISHED,75,sqrt,100,0.9836363636363636,0.8189189189189189,0,0.980561555075594,0.7963525835866261,0.7432772546030374,4
2022-08-25 11:07:47,10.2s,8e00fb75bb7c4760901e759f71b6ac7b,,LOCAL,train_mlgapfill.py,bezk,FINISHED,40,sqrt,250,0.9785714285714285,0.7916666666666666,0,0.970873786407767,0.7922437673130194,0.7761713520749666,4
2022-08-25 10:51:27,11.8s,130b5ce1b9ec449ba19f65837f458e40,,LOCAL,train_mlgapfill.py,bezk,FINISHED,50,sqrt,500,0.9773584905660377,0.8128205128205128,0,0.9734513274336283,0.7896253602305476,0.7236376927166401,1
2022-08-25 10:48:13,10.2s,deeee0b5771a46cda6de164a9bf5fc78,,LOCAL,train_mlgapfill.py,bezk,FINISHED,30,sqrt,100,0.9811320754716981,0.8051282051282052,0,0.9792531120331951,0.788888888888889,0.6780759186920429,1
2022-08-25 11:15:02,12.1s,297001dcd7c5464dab74d7e3572bd0c8,,LOCAL,train_mlgapfill.py,bezk,FINISHED,30,sqrt,500,0.98,0.8162162162162162,0,0.9782178217821783,0.7875,0.6852635397672487,5
2022-08-25 10:51:51,11.8s,3e20671db1cf461b8c63df13a4936ea5,,LOCAL,train_mlgapfill.py,bezk,FINISHED,100,sqrt,500,0.9821428571428571,0.8222222222222222,0,0.9809160305343512,0.7866666666666666,0.6849692225344574,1
2022-08-25 11:02:14,11.7s,4c9bb96502644dbca4254fe35cc379dd,,LOCAL,train_mlgapfill.py,bezk,FINISHED,75,sqrt,250,0.9810344827586207,0.8117647058823529,0,0.9787234042553192,0.7823129251700681,0.6975626361655773,3
2022-08-25 11:14:06,11.0s,65a3ae98236247d99c33d1d09e4c9fab,,LOCAL,train_mlgapfill.py,bezk,FINISHED,75,sqrt,250,0.9767857142857143,0.8111111111111111,0,0.9733059548254621,0.7820512820512822,0.7175621345029239,5
2022-08-25 10:49:45,10.4s,5ca42957fef64725b28198f064735ef1,,LOCAL,train_mlgapfill.py,bezk,FINISHED,40,sqrt,250,0.9789473684210527,0.8057142857142857,0,0.9737991266375546,0.7806451612903226,0.7701320873176857,1
2022-08-25 11:12:37,10.1s,274c309475914cb69602b9ad05709aa4,,LOCAL,train_mlgapfill.py,bezk,FINISHED,75,sqrt,100,0.9803571428571428,0.7888888888888889,0,0.9758241758241759,0.7803468208092486,0.7172948409516171,5
2022-08-25 11:11:13,10.1s,5db682692f774fc19235b9d270575324,,LOCAL,train_mlgapfill.py,bezk,FINISHED,75,sqrt,50,0.9745454545454545,0.7972972972972973,0,0.9719999999999999,0.7774480712166172,0.6670341394025604,5
2022-08-25 11:07:57,11.1s,3f322aed50564501b4773cf657a1dafc,,LOCAL,train_mlgapfill.py,bezk,FINISHED,50,sqrt,250,0.9754385964912281,0.8085714285714286,0,0.9733840304182511,0.7759197324414715,0.6707502569373073,4
2022-08-25 10:52:23,9.7s,dc458de4a5f3415ca580a47a5afb5bd5,,LOCAL,train_mlgapfill.py,bezk,FINISHED,20,sqrt,50,0.9740740740740741,0.8026315789473685,0,0.970464135021097,0.7747747747747746,0.6925165779219299,2
2022-08-25 10:55:38,11.2s,ab59339c8f7f489d99dd07779d26c736,,LOCAL,train_mlgapfill.py,bezk,FINISHED,40,sqrt,250,0.9781818181818182,0.8108108108108109,0,0.9754098360655739,0.7727272727272728,0.7000368234265396,2
2022-08-25 11:04:52,10.6s,b6118d4fac404b2bb8afc6974fa4e037,,LOCAL,train_mlgapfill.py,bezk,FINISHED,40,sqrt,50,0.988135593220339,0.8090909090909091,0,0.9865125240847784,0.770909090909091,0.7007467498099444,4
2022-08-25 10:53:14,9.9s,23f09f26739d47aa8c2c3a48d28c709f,,LOCAL,train_mlgapfill.py,bezk,FINISHED,100,sqrt,50,0.9775862068965517,0.8,0,0.9737373737373737,0.7687074829931972,0.7095443378296946,2
2022-08-25 11:10:21,10.3s,d6b5c36512974ec490abfd709a3d2789,,LOCAL,train_mlgapfill.py,bezk,FINISHED,10,sqrt,50,0.9610169491525423,0.803030303030303,0,0.9544554455445544,0.7686832740213523,0.731951871657754,5
2022-08-25 10:50:06,10.9s,bff9104ea3c144c49609c421ba4754eb,,LOCAL,train_mlgapfill.py,bezk,FINISHED,75,sqrt,250,0.9839285714285714,0.7972222222222223,0,0.9808102345415779,0.7682539682539683,0.7169382226894154,1
2022-08-25 10:59:03,10.9s,899712d023e24087bcd5f9e5f1b6cdc3,,LOCAL,train_mlgapfill.py,bezk,FINISHED,50,sqrt,50,0.9818181818181818,0.7891891891891892,0,0.9805447470817121,0.7678571428571428,0.6441098256588417,3
2022-08-25 11:14:49,12.4s,132d211653b2472185638fa68bf3b581,,LOCAL,train_mlgapfill.py,bezk,FINISHED,20,sqrt,500,0.9777777777777777,0.781578947368421,0,0.9737991266375546,0.7675070028011205,0.6868100390414513,5
2022-08-25 11:14:38,11.3s,add0a8a630cd47ca939627afef7f73db,,LOCAL,train_mlgapfill.py,bezk,FINISHED,10,sqrt,500,0.9581818181818181,0.7702702702702703,0,0.9513742071881606,0.7671232876712328,0.6657268591400328,5
2022-08-25 10:49:14,9.7s,ebee72da8f854604a779b7058bd651bd,,LOCAL,train_mlgapfill.py,bezk,FINISHED,10,sqrt,250,0.9672413793103448,0.8029411764705883,0,0.9642184557438795,0.7665505226480835,0.6682195505939601,1
2022-08-25 10:52:44,10.3s,75f0733749a24cfc9db72015b639e471,,LOCAL,train_mlgapfill.py,bezk,FINISHED,40,sqrt,50,0.975,0.775,0,0.9705215419501134,0.7631578947368421,0.669368659495817,2
2022-08-25 10:57:55,12.9s,07a88e956a654f1c9df2f7dc11cd6bfb,,LOCAL,train_mlgapfill.py,bezk,FINISHED,100,sqrt,500,0.9785714285714285,0.7944444444444444,0,0.9755102040816326,0.7628205128205128,0.6903241273494437,2
2022-08-25 11:02:59,12.2s,4cc02d1c00334720a8985b1d9701790c,,LOCAL,train_mlgapfill.py,bezk,FINISHED,20,sqrt,500,0.9803571428571428,0.775,0,0.9764453961456102,0.7624633431085045,0.684373207607773,3
2022-08-25 10:47:30,10.5s,542bc2f6d9534482a0e5d9a5809ecea3,,LOCAL,train_mlgapfill.py,bezk,FINISHED,100,sqrt,50,0.9814814814814815,0.7789473684210526,0.042553191489361694,0.9772727272727272,0.7613636363636365,0.7066648521756881,1
2022-08-25 11:15:51,12.4s,af9afc4efa4549f88cfe716f8fbd8b5b,,LOCAL,train_mlgapfill.py,bezk,FINISHED,100,sqrt,500,0.9823529411764705,0.7902439024390244,0,0.9808102345415779,0.7611111111111111,0.6554983045409244,5
2022-08-25 11:04:42,10.3s,d292754c67e9426084e3aaedbe1d7b85,,LOCAL,train_mlgapfill.py,bezk,FINISHED,30,sqrt,50,0.9857142857142858,0.7777777777777778,0,0.9832635983263598,0.7590361445783133,0.6738812611238241,4
2022-08-25 10:53:57,10.8s,2a43436d0184499bb93d4e457ebfb2e5,,LOCAL,train_mlgapfill.py,bezk,FINISHED,30,sqrt,100,0.9745454545454545,0.7918918918918919,0,0.9723320158102766,0.7586206896551725,0.655932619009542,2
2022-08-25 11:03:48,11.9s,059c3dcb56994b6e9b48ed2de9398627,,LOCAL,train_mlgapfill.py,bezk,FINISHED,75,sqrt,500,0.9793103448275862,0.7941176470588235,0,0.975609756097561,0.7586206896551724,0.7106086162063391,3
2022-08-25 11:08:20,10.9s,a22b3b7a745a4163a2b2a8bc0d9353f4,,LOCAL,train_mlgapfill.py,bezk,FINISHED,100,sqrt,250,0.9810344827586207,0.788235294117647,0,0.9781312127236581,0.7583892617449663,0.6870226236189839,4
2022-08-25 10:54:08,10.1s,9fda11d2ac364f92a1106c6f7d0aebf9,,LOCAL,train_mlgapfill.py,bezk,FINISHED,40,sqrt,100,0.9745762711864406,0.7787878787878788,0,0.97131931166348,0.7574750830564784,0.652895865126081,2
2022-08-25 11:09:22,11.7s,b1561035e0094dd8bafce7577bfc9788,,LOCAL,train_mlgapfill.py,bezk,FINISHED,40,sqrt,500,0.9814814814814815,0.7947368421052632,0,0.9786324786324787,0.75625,0.6970316416040101,4
2022-08-25 10:54:18,10.1s,ba73d7ab26d9453db74d8447f1f26f9a,,LOCAL,train_mlgapfill.py,bezk,FINISHED,50,sqrt,100,0.9779661016949153,0.7515151515151515,0,0.9741550695825051,0.7559523809523809,0.6455346995418058,2
2022-08-25 11:10:11,10.5s,cae176d96c1045ffb9e13eeeb7443ad5,,LOCAL,train_mlgapfill.py,bezk,FINISHED,None,sqrt,50,0.9886792452830189,0.7692307692307693,0.02150537634408602,0.9844559585492227,0.7554347826086957,0.7507532800413059,5
2022-08-25 10:57:04,12.8s,4b6bbc36b91349d29dc17ab21329a71d,,LOCAL,train_mlgapfill.py,bezk,FINISHED,30,sqrt,500,0.9884615384615385,0.7675,0,0.9858490566037736,0.754617414248021,0.6819831235379302,2
2022-08-25 10:58:19,10.2s,69c880e5b0274400b5e0297d16c8955b,,LOCAL,train_mlgapfill.py,bezk,FINISHED,10,sqrt,50,0.9666666666666667,0.765625,0,0.9588477366255144,0.7540983606557377,0.7037799771807457,3
2022-08-25 11:14:27,11.1s,b2e46bb808d347c88b03f44e6b279404,,LOCAL,train_mlgapfill.py,bezk,FINISHED,None,sqrt,500,0.980701754385965,0.8028571428571428,0,0.9788053949903661,0.7526881720430109,0.6754677675265911,5
2022-08-25 11:09:58,12.7s,cb9a1d8feabd4fc7bfbf725633086bde,,LOCAL,train_mlgapfill.py,bezk,FINISHED,100,sqrt,500,0.9763636363636363,0.7891891891891892,0,0.9739478957915831,0.7515923566878981,0.6598525818474668,4
2022-08-25 11:05:03,10.7s,fcce8dfc3a7944f6ab1180b33998029c,,LOCAL,train_mlgapfill.py,bezk,FINISHED,50,sqrt,50,0.9814814814814815,0.7894736842105263,0,0.9785407725321889,0.7515527950310559,0.6895855710705334,4
2022-08-25 11:04:12,9.9s,73b5b885563f42338bdbbdcfd6a89e69,,LOCAL,train_mlgapfill.py,bezk,FINISHED,None,sqrt,50,0.9814814814814815,0.7921052631578948,0,0.9775784753363229,0.750788643533123,0.7276097749830887,4
